rooms,baths,area,lat,lng,amenity_count,has_swimming_pool,has_gym_or_health_club,has_covered_parking,has_lawn_or_garden,has_security_staff,has_balcony_or_terrace,has_jacuzzi,has_sauna,has_cctv_security,price_per_sqm,rooms_x_baths,area_per_room,amenity_density,total_amenities,city_en_enc,neighbourhood_en_enc,province_en_enc,furnishingStatus_furnished,furnishingStatus_unfurnished,furnishingStatus_unknown,completionStatus_completed,completionStatus_under-construction,property_type_en_Apartments,property_type_en_Cabins,property_type_en_Chalets,property_type_en_Duplexes,property_type_en_Hotel Apartments,property_type_en_Lands,property_type_en_Other Residential,property_type_en_Penthouses,property_type_en_Roofs,property_type_en_Rooms,property_type_en_Townhouses,property_type_en_Twin Houses,property_type_en_Villas,property_type_en_iVillas
3,3,152.0,29.8561331,30.9018623,33,1,1,1,1,1,1,1,1,1,30263.157894736843,9,50.666666666666664,21.710526315789473,9,16.10616420501588,16.19413042991272,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,169.0,31.2155235,29.9420061,0,0,0,0,0,0,0,0,0,0,44378.69822485207,6,56.333333333333336,0.0,0,15.830413711839864,15.805301014415544,15.851522672265068,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,65.0,31.3543445,27.2373159,0,0,0,0,0,0,0,0,0,0,152307.6923076923,1,65.0,0.0,0,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,1,70.0,26.8641416,33.9648764,49,1,1,1,1,1,1,1,1,1,131428.57142857142,1,70.0,70.0,9,16.3394119477972,16.57664092072968,16.233206958474412,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,270.0,30.14421,31.63972,24,0,0,1,0,1,1,0,0,1,18000.0,9,90.0,8.888888888888888,4,16.088423555642784,15.35237799261728,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,250.0,29.964034503799,31.641071197216,24,1,1,1,1,1,1,0,0,1,92000.0,12,62.5,9.6,7,15.616501940217244,15.704245637578751,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,145.0,27.631819579758,31.179296956131,19,1,1,1,1,0,0,1,1,0,58620.68965517241,9,48.333333333333336,13.10344827586207,6,16.345788916607955,16.910315723477588,16.345788916607955,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,200.0,29.9771006,31.5720476,15,0,0,1,1,1,1,0,0,1,186375.0,9,66.66666666666667,7.5,5,16.282847171369255,16.200596964551092,16.066802461833923,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,196.0,30.2013484,31.6804732,0,0,0,0,0,0,0,0,0,0,49567.755102040814,9,65.33333333333333,0.0,0,16.088423555642784,16.15957650726579,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,3,197.0,27.855874427197,31.246581787806,0,0,0,0,0,0,0,0,0,0,125380.71065989848,9,65.66666666666667,0.0,0,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,164.0,29.9978985,31.63101061,7,0,0,0,1,0,0,1,0,0,36585.365853658535,9,54.666666666666664,4.2682926829268295,2,15.616501940217244,15.607270193858982,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,147.0,30.0941611,31.7041108,49,1,1,1,1,1,1,1,1,1,34693.87755102041,6,49.0,33.333333333333336,9,15.82707481102028,15.793051943818522,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,420.0,30.0395901,31.6985965,0,0,0,0,0,0,0,0,0,0,33333.333333333336,16,105.0,0.0,0,15.616501940217244,15.458189997639176,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,126.0,31.17310014,29.9287022,3,0,0,0,0,0,0,0,0,0,69000.0,6,42.0,2.380952380952381,0,16.16000514993119,16.16000514993119,15.851522672265068,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,4,289.0,30.0029471,31.595582,2,0,0,0,0,0,1,0,0,1,121107.26643598615,20,57.8,0.6920415224913494,2,15.616501940217244,16.956410275190038,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,2,92.0,31.082957585789,28.032116949628,9,1,0,0,1,1,0,0,0,1,79391.30434782608,4,46.0,9.782608695652174,4,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,153.0,31.3543445,27.2373159,25,1,1,1,1,1,1,1,1,1,112575.1633986928,9,51.0,16.33986928104575,9,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,4,230.0,30.002639,30.8352722,7,0,1,1,1,1,1,0,0,0,34782.608695652176,16,57.5,3.0434782608695654,5,16.02378508137718,15.894952224644102,16.01134442508541,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,188.0,31.3543445,27.2373159,7,0,0,1,0,0,0,0,0,0,58861.70212765958,9,62.666666666666664,3.7234042553191493,1,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,3,194.0,30.01321,31.48737,8,0,1,1,1,0,1,0,0,1,103092.78350515464,12,48.5,4.123711340206186,5,16.282847171369255,16.173530452453797,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,2,140.0,30.8583492,28.9042079,50,1,1,1,1,1,1,1,1,1,42857.142857142855,6,46.666666666666664,35.714285714285715,9,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,90.0,30.97899799,28.71566916,3,1,0,0,0,1,0,0,0,0,74066.66666666667,4,45.0,3.333333333333333,2,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,215.0,30.0941611,31.7041108,39,1,1,1,1,1,1,1,1,1,72093.02325581395,16,53.75,18.13953488372093,9,15.82707481102028,15.793051943818522,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,5,200.0,26.9637262,33.8799191,43,1,1,1,1,1,1,1,1,1,150000.0,20,50.0,21.5,9,16.801192546169812,16.320219916747796,16.233206958474412,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,661.0,30.024231608038,30.968810549077,0,0,0,0,0,0,0,0,0,0,9455.370650529501,0,60.0,0.0,0,16.02378508137718,15.627681187785777,16.01134442508541,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,5,545.0,31.0842803,28.1066088,20,1,1,1,0,0,0,1,1,0,119266.05504587156,25,109.0,3.6697247706422016,5,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,190.0,30.068527462055,31.64004459621,42,1,1,1,1,1,1,1,1,1,69684.21052631579,9,63.333333333333336,22.105263157894736,9,15.82707481102028,16.06690771944096,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,265.0,30.9967183,28.6909805,16,0,0,1,1,1,1,0,0,1,71698.11320754717,9,88.33333333333333,6.037735849056604,5,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4,4,308.0,27.855874427197,31.246581787806,13,1,1,1,1,0,0,0,0,0,136363.63636363635,16,77.0,4.220779220779221,4,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,4,600.0,29.9884249,31.4208019,17,0,0,1,1,0,1,0,0,0,23333.331666666665,16,150.0,2.8333333333333335,3,16.282847171369255,15.79591728085829,16.066802461833923,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3,2,120.0,30.8373889,29.2182962,0,0,0,0,0,0,0,0,0,0,87500.0,6,40.0,0.0,0,16.345788916607955,15.956959012430428,16.345788916607955,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11,11,288.0,29.9635783,30.9356008,0,0,0,0,0,0,0,0,0,0,69444.44444444444,121,26.181818181818183,0.0,0,16.10616420501588,15.729831498600078,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4,4,293.0,30.166137,31.6680496,36,1,1,1,1,1,1,1,1,1,51194.53924914676,16,73.25,12.286689419795222,9,16.300417291085605,16.486367704879513,16.066802461833923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,2,124.0,29.976979,31.7797175,7,0,0,0,0,1,1,0,0,1,31451.612903225807,4,62.0,5.645161290322581,3,15.616501940217244,15.384361031701085,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,148.0,30.05888030941,31.017767063748,30,1,1,1,1,1,1,0,0,1,52000.0,9,49.333333333333336,20.27027027027027,7,16.02378508137718,15.932078710183575,16.01134442508541,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,500.0,29.94522,30.99012,0,0,0,0,0,0,0,0,0,0,9000.0,0,60.0,0.0,0,16.10616420501588,15.319588176962746,16.01134442508541,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2,2,139.0,30.033246576666,31.514915831553,0,0,0,0,0,0,0,0,0,0,46762.589928057554,4,69.5,0.0,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2,143.0,30.8583492,28.9042079,18,1,1,1,1,1,1,0,0,1,40559.44055944056,6,47.666666666666664,12.587412587412588,7,16.345788916607955,15.76142084987672,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,2,116.0,30.09177585,31.6426486,17,0,0,1,0,0,1,0,0,0,53448.275862068964,6,38.666666666666664,14.655172413793105,2,15.93111255107345,15.88868261241667,16.066802461833923,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1,150.0,31.1672,29.87326,1,0,0,0,0,0,0,0,0,0,31666.666666666668,4,37.5,0.6666666666666666,0,15.490462789320857,15.490462789320857,15.851522672265068,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,60.0,31.0665111,28.344066,5,0,0,0,1,0,0,0,0,0,75000.0,1,60.0,8.333333333333334,1,16.345788916607955,15.572773764067886,16.345788916607955,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,217.0,29.7666672,31.0988357,2,0,0,0,0,1,0,0,0,1,34562.21198156682,12,54.25,0.9216589861751152,2,16.101268496405105,16.101268496405105,15.851522672265068,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,130.0,30.0753933,31.6265648,26,1,0,1,1,1,1,1,0,1,73076.92307692308,4,65.0,20.0,7,15.82707481102028,16.221521518404195,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,4,257.0,30.06606736,30.95890262,18,1,1,1,1,0,1,0,0,0,58365.75875486381,20,51.4,7.0038910505836585,5,16.02378508137718,16.52356082573315,16.01134442508541,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,1,70.0,29.4960634,32.4238179,0,0,0,0,0,0,0,0,0,0,105842.85714285714,1,70.0,0.0,0,15.747032114495013,15.816990693309524,15.747032114495013,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3,3,217.0,29.9885982,31.0445272,22,1,1,1,1,1,0,1,1,0,55299.53917050691,9,72.33333333333333,10.138248847926267,7,16.10616420501588,16.39933015491581,16.01134442508541,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,5,287.0,30.9628937,28.7565892,34,1,1,1,1,1,1,1,1,1,139372.82229965157,15,95.66666666666667,11.846689895470384,9,16.345788916607955,16.785925074816024,16.345788916607955,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,4,430.0,30.0053539,30.9913517,33,1,1,1,1,1,1,1,1,1,40930.232558139534,12,143.33333333333334,7.674418604651163,9,16.10616420501588,16.52356082573315,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2,2,97.0,31.0814176,28.0817098,6,1,0,1,0,0,0,0,0,0,79072.1649484536,4,48.5,6.185567010309279,2,16.345788916607955,16.264790116464905,16.345788916607955,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,2,160.0,30.118908615659,31.652102804902,8,0,0,1,1,1,1,0,0,0,60625.0,6,53.333333333333336,5.0,4,16.088423555642784,15.899927389451875,16.066802461833923,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3,3,210.0,30.0029471,31.595582,0,0,0,0,0,0,0,0,0,0,109523.80952380953,9,70.0,0.0,0,15.616501940217244,16.956410275190038,16.066802461833923,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3,3,173.0,29.9875186,31.5555302,2,0,0,0,0,1,0,0,0,1,61849.71098265896,9,57.666666666666664,1.1560693641618498,2,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,606.0,29.999066529633,31.002288720817,20,1,1,1,1,0,0,0,0,0,35478.54785478548,25,121.2,3.3003300330033007,4,16.02378508137718,16.722411672456456,16.01134442508541,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,3,155.0,30.0753933,31.6265648,26,1,0,1,1,1,1,1,0,1,66451.6129032258,9,51.666666666666664,16.774193548387096,7,15.82707481102028,16.221521518404195,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,270.0,30.0029471,31.595582,0,0,0,0,0,0,0,0,0,0,107407.4074074074,16,67.5,0.0,0,15.616501940217244,16.956410275190038,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3,2,140.0,30.0713212,31.5772612,4,0,0,0,0,0,0,0,0,0,62857.142857142855,6,46.666666666666664,2.857142857142857,0,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,2,73.0,31.0724538,28.2011747,7,0,0,0,0,1,1,0,0,1,149013.698630137,2,73.0,9.589041095890412,3,16.345788916607955,16.264790116464905,16.345788916607955,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,2,120.0,30.0696585,31.5454876,39,1,1,1,1,1,1,1,1,1,28250.0,4,60.0,32.5,9,16.282847171369255,16.29204904211537,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2,115.0,29.976979,31.7797175,21,0,0,1,1,1,1,0,0,1,30956.521739130436,4,57.5,18.260869565217394,5,15.616501940217244,15.384361031701085,16.066802461833923,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1,90.0,29.981666052813,31.352202413142,20,0,0,0,1,1,1,0,0,1,30000.0,2,45.0,22.22222222222222,4,16.087842710858826,14.80876270134486,16.066802461833923,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7,5,681.0,30.107832255957,31.596580211647,0,0,0,0,0,0,0,0,0,0,35242.290748898675,35,97.28571428571429,0.0,0,16.088423555642784,16.380459992348886,16.066802461833923,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3,2,130.0,30.0009056,30.9008539,46,1,1,1,1,1,1,1,1,1,53846.153846153844,6,43.333333333333336,35.38461538461539,9,16.10616420501588,15.684848316063478,16.01134442508541,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
